Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Trinity Common,43.65658951604609,-79.4027605130573,Bar
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Alexandra Park,43.650582680667924,-79.40453778486872,Park
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Mother's Dumplings,43.65710501801941,-79.39955196237875,Dumpling Restaurant
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,The Supermarket,43.656679898773774,-79.40295434688701,Bar
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.40004929999998,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,CJPB Store,43.813277,-79.283752,Arts & Crafts Store
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,McNicoll & Brimley,43.815460842842725,-79.28171615206458,Intersection
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Port Royal Park,43.815477,-79.289773,Park
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Milliken Public School Playground,43.81538282984429,-79.2898673242174,Playground
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Indigo,43.65351471121164,-79.38069591056922,Bookstore
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,LUSH,43.653557,-79.3804,Cosmetics Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Apple Eaton Centre,43.6528318,-79.3805553,Electronics Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Nordstrom,43.655041,-79.3809665,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Roots,43.65361341708363,-79.38024401664734,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,HomeSense,43.6531486,-79.3794184,Furniture / Home Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765,Chinese Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,MUJI,43.656024,-79.383284,Miscellaneous Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Disney Store,43.654248,-79.381232,Toy / Game Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Red Lobster,43.656328,-79.383621,Seafood Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Blaze Pizza,43.656518,-79.380015,Pizza Place
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Dineen Coffee,43.650497,-79.378765,Café
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,American Eagle Store,43.653293309881676,-79.38008770373992,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Leña,43.651722,-79.379205,Latin American Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Hilton,43.6499459,-79.385479,Hotel
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,JOEY Eaton Centre,43.6560936540828,-79.38187792357716,New American Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Portico,43.651855687900124,-79.37805540906518,Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Essential Beauty Bar,43.65051268683632,-79.38802119167447,Cosmetics Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Starbucks,43.650751,-79.388047,Coffee Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,PLANTA Burger Financial District,43.65093442906692,-79.37929871929829,Vegetarian / Vegan Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Winners,43.6569552,-79.3808494,Department Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Vans,43.654825509733335,-79.38024076741966,Shoe Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Freshii,43.649273084327184,-79.38374831204301,Salad Place
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Drake Mini Bar,43.649235,-79.384122,Bar
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Fran's,43.65426474929814,-79.37912005538317,Diner
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Pantages Hotel & Spa,43.65449797039222,-79.37903488923283,Hotel
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.653226000000004,-79.3831843,Tim Hortons,43.65521249025681,-79.38006296753883,Coffee Shop
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Market@416,43.631653,-79.39451,Bar
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Halibut House Fish and Chips Inc.,43.60196,-79.501147,Seafood Restaurant
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Pet Valu,43.60243088801389,-79.49865281581879,Pet Store
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Big Guy's Little Coffee Shop,43.60135897342198,-79.50247984584817,Coffee Shop
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Popeyes Louisiana Kitchen,43.74120870478487,-79.58433226289988,Fried Chicken Joint
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,The Beer Store,43.7416936,-79.5843728,Beer Store
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,Tim Hortons,43.7420146612893,-79.58968967199326,Coffee Shop
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.58843689999998,McDonald's,43.7417571,-79.5842303,Fast Food Restaurant
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,RBC Royal Bank,43.798235996624136,-79.31795225759826,Bank
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Subway,43.79867122318589,-79.31847549171897,Sandwich Place
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,KFC,43.7989384013184,-79.31885368338149,Fast Food Restaurant
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,McDonald's,43.79824882031983,-79.31816666829309,Fast Food Restaurant
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Metro,43.79782980719172,-79.31849151849747,Supermarket
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Eggsmart,43.796375,-79.318681,Breakfast Spot
"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Rogers Plus,43.79891100560725,-79.31827661522881,Electronics Store
Rosedale,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
Rosedale,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
Rosedale,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
Rosedale,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
Stn A PO Boxes,43.6464352,-79.37484599999998,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Stn A PO Boxes,43.6464352,-79.37484599999998,Berczy Park,43.64804835388851,-79.3751722909452,Park
Stn A PO Boxes,43.6464352,-79.37484599999998,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
Stn A PO Boxes,43.6464352,-79.37484599999998,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
